listing_id,user_id,category,emirate,price,created_date,status
6927,296,Villas,Abu Dhabi,2278516.18,2024-02-08,active
6928,3594,Apartments,Sharjah,727419.02,2024-02-15,expired
6929,2629,Penthouses,Sharjah,3762051.6,2024-12-27,active
6930,4240,Villas,Sharjah,2583503.03,2024-12-25,active
6931,4858,Apartments,Sharjah,565880.82,2024-04-29,active
6932,320,Apartments,Dubai,1502324.28,2025-08-16,sold
6933,4712,Apartments,Dubai,1453044.41,2024-02-09,expired
6934,2203,Penthouses,Dubai,7644424.33,2025-09-09,sold
6935,937,Apartments,Sharjah,767658.26,2024-01-08,expired
6936,907,Land,Abu Dhabi,1475295.06,2024-03-01,sold
6937,1514,Villas,Abu Dhabi,4256711.47,2024-10-04,sold
6938,2748,Townhouses,Ras Al Khaimah,1140950.04,2025-06-27,active
6939,2916,Apartments,Dubai,1316800.67,2024-02-12,sold
6940,1218,Villas,Dubai,2726649.89,2025-09-13,active
6941,3552,Townhouses,Ras Al Khaimah,1728565.62,2025-12-21,expired
6942,4495,Apartments,Dubai,1006116.54,2025-07-21,expired
6943,1402,Villas,Sharjah,2518142.21,2024-10-09,active
6944,2221,Apartments,Sharjah,700267.05,2024-12-27,active
6945,4233,Apartments,Dubai,1109698.15,2025-09-08,active
6946,4041,Apartments,Sharjah,516993.23,2025-02-20,expired
6947,4124,Townhouses,Dubai,2309131.67,2025-09-21,sold
6948,1794,Apartments,Sharjah,956603.01,2025-04-19,active
6949,1462,Apartments,Dubai,935124.18,2024-09-01,active
6950,688,Penthouses,Dubai,5402673.18,2024-09-13,active
6951,1238,Villas,Umm Al Quwain,1608498.29,2024-08-05,sold
6952,3125,Townhouses,Ras Al Khaimah,940409.34,2025-12-15,sold
6953,3429,Land,Abu Dhabi,945940.62,2024-05-16,active
6954,164,Villas,Dubai,2897358.32,2024-05-01,active
6955,4653,Apartments,Sharjah,932404.46,2025-01-19,active
6956,3961,Apartments,Abu Dhabi,1266835.94,2024-09-05,active
6957,1694,Apartments,Abu Dhabi,1169795.43,2025-12-30,active
6958,3205,Villas,Abu Dhabi,4493694.51,2024-04-16,active
6959,2789,Villas,Abu Dhabi,2163621.74,2024-10-31,active
6960,399,Townhouses,Dubai,2046307.85,2024-04-30,active
6961,1531,Villas,Sharjah,2344863.67,2024-10-06,active
6962,293,Villas,Umm Al Quwain,1245769.88,2024-11-14,active
6963,2417,Apartments,Dubai,1205496.07,2024-08-02,active
6964,554,Penthouses,Dubai,6722456.61,2024-07-18,active
6965,3046,Apartments,Dubai,1256897.79,2025-02-26,expired
6966,4998,Land,Abu Dhabi,928523.74,2024-10-13,active
6967,4135,Apartments,Ras Al Khaimah,531101.88,2024-08-26,expired
6968,1725,Villas,Abu Dhabi,3563794.09,2025-08-10,active
6969,768,Villas,Dubai,4442161.81,2024-10-03,sold
6970,975,Penthouses,Abu Dhabi,5797633.96,2025-07-13,active
6971,333,Apartments,Ajman,466172.43,2025-04-12,expired
6972,862,Apartments,Abu Dhabi,1167071.48,2024-09-05,sold
6973,1084,Commercial,Abu Dhabi,1335509.58,2024-01-13,active
6974,4579,Villas,Fujairah,2186193.71,2025-11-16,active
6975,3478,Villas,Abu Dhabi,3161049.29,2024-06-22,active
6976,3242,Villas,Dubai,2803783.88,2024-02-18,sold
6977,615,Commercial,Dubai,2396771.88,2024-04-15,expired
6978,4046,Apartments,Abu Dhabi,776931.54,2024-10-09,active
6979,858,Apartments,Abu Dhabi,706379.42,2024-02-18,sold
6980,212,Apartments,Abu Dhabi,1329597.62,2025-09-17,active
6981,2041,Townhouses,Ajman,760770.9,2024-03-30,active
6982,1961,Apartments,Dubai,1367338.18,2025-08-22,active
6983,202,Villas,Dubai,4106164.34,2024-06-07,active
6984,2897,Apartments,Abu Dhabi,736794.33,2025-07-15,active
6985,3247,Apartments,Dubai,1226553.95,2025-10-15,active
6986,4834,Apartments,Sharjah,904655.95,2025-09-25,active
6987,614,Villas,Abu Dhabi,2400330.89,2025-09-11,active
6988,3820,Townhouses,Ras Al Khaimah,1015291.52,2024-05-17,active
6989,2790,Apartments,Abu Dhabi,1330332.96,2024-11-03,active
6990,3126,Apartments,Ajman,536917.58,2025-05-26,active
6991,3378,Villas,Dubai,2644498.29,2024-09-01,active
6992,4346,Villas,Dubai,3593570.69,2024-02-15,active
6993,2050,Commercial,Abu Dhabi,2552632.7,2024-03-05,sold
6994,4793,Villas,Dubai,2769501.77,2025-04-20,sold
6995,520,Villas,Dubai,3681848.47,2025-04-02,active
6996,3364,Apartments,Abu Dhabi,905211.63,2024-07-08,active
6997,1840,Townhouses,Sharjah,2049404.73,2025-12-01,active
6998,304,Townhouses,Ajman,1198446.11,2025-01-07,active
6999,1825,Penthouses,Abu Dhabi,5668609.41,2025-07-15,active
7000,1771,Apartments,Sharjah,782809.41,2025-07-15,active
7001,4690,Apartments,Dubai,1503828.09,2025-12-04,active
7002,3992,Villas,Sharjah,1651311.73,2025-07-25,active
7003,3273,Townhouses,Sharjah,1373581.11,2025-08-23,sold
7004,1308,Apartments,Ajman,524904.68,2025-05-02,sold
7005,4285,Commercial,Abu Dhabi,1387619.34,2025-02-23,active
7006,3500,Commercial,Abu Dhabi,2155222.78,2024-03-01,active
7007,1312,Townhouses,Dubai,2329740.84,2025-05-09,active
7008,4525,Apartments,Abu Dhabi,1099616.21,2025-04-22,active
7009,341,Townhouses,Dubai,2189453.72,2024-12-20,active
7010,1906,Commercial,Abu Dhabi,1538839.52,2025-07-24,expired
7011,1627,Townhouses,Dubai,3413539.81,2025-07-15,active
7012,186,Villas,Umm Al Quwain,1169213.43,2024-12-11,active
7013,357,Apartments,Sharjah,854351.75,2025-10-28,expired
7014,1502,Townhouses,Sharjah,1264819.15,2025-11-03,active
7015,1650,Apartments,Dubai,1470168.2,2024-02-05,sold
7016,856,Townhouses,Sharjah,1820695.54,2025-07-07,sold
7017,4231,Villas,Dubai,3208174.92,2024-09-06,active
7018,1851,Commercial,Dubai,2919145.44,2025-10-12,sold
7019,578,Apartments,Abu Dhabi,1135025.51,2024-09-30,sold
7020,2061,Apartments,Sharjah,708071.54,2025-06-08,active
7021,4065,Villas,Dubai,3966571.36,2024-06-02,sold
7022,2520,Apartments,Dubai,1108936.36,2025-06-07,expired
7023,1822,Villas,Dubai,4409028.55,2024-11-29,active
7024,488,Townhouses,Ajman,1138996.96,2025-06-16,active
7025,3658,Commercial,Dubai,1418923.7,2025-11-02,active
7026,2611,Villas,Fujairah,1814438.32,2024-09-02,expired
7027,3144,Townhouses,Sharjah,1460114.79,2025-09-02,active
7028,1780,Land,Dubai,1097994.18,2024-05-26,active
7029,2301,Apartments,Dubai,1417086.57,2025-07-04,sold
7030,1835,Apartments,Dubai,1073898.41,2025-09-13,active
7031,2255,Villas,Sharjah,2672715.61,2025-06-06,active
7032,2167,Townhouses,Abu Dhabi,2454930.0,2025-09-23,active
7033,4322,Apartments,Abu Dhabi,949774.2,2025-11-12,active
7034,1663,Apartments,Dubai,944679.66,2025-05-06,expired
7035,242,Apartments,Sharjah,840135.48,2024-07-08,active
7036,2512,Apartments,Sharjah,479437.87,2025-08-26,sold
7037,1271,Apartments,Sharjah,852516.39,2024-07-01,expired
7038,2704,Commercial,Sharjah,1249561.79,2025-12-06,active
7039,4263,Apartments,Ajman,549834.37,2024-12-20,active
7040,3133,Apartments,Dubai,914710.31,2025-11-25,expired
7041,3860,Penthouses,Dubai,5145293.77,2025-07-20,active
7042,2233,Townhouses,Dubai,1877083.85,2024-09-18,sold
7043,1339,Villas,Dubai,4388917.83,2024-12-07,sold
7044,2801,Apartments,Dubai,1283466.14,2024-10-19,active
7045,3183,Apartments,Dubai,937516.6,2024-09-25,sold
7046,2118,Apartments,Sharjah,747082.84,2025-04-26,expired
7047,4690,Apartments,Abu Dhabi,1148294.21,2025-04-28,active
7048,3272,Townhouses,Abu Dhabi,1804914.03,2025-06-23,sold
7049,4739,Apartments,Dubai,941856.61,2024-12-26,active
7050,3259,Villas,Ras Al Khaimah,2202622.09,2024-04-27,sold
7051,92,Apartments,Abu Dhabi,1175084.72,2025-03-07,active
7052,4970,Apartments,Abu Dhabi,881325.75,2024-10-24,active
7053,4426,Apartments,Sharjah,891468.47,2025-02-09,active
7054,515,Commercial,Dubai,2440794.7,2025-04-04,active
7055,2184,Apartments,Dubai,1213058.31,2025-09-19,sold
7056,3819,Commercial,Dubai,1860955.18,2024-10-25,active
7057,1448,Penthouses,Dubai,7749511.49,2025-04-27,expired
7058,2127,Penthouses,Abu Dhabi,4235560.49,2024-08-03,sold
7059,4224,Villas,Sharjah,2823805.7,2025-07-20,sold
7060,4571,Townhouses,Dubai,2971191.99,2025-07-11,active
7061,2089,Commercial,Dubai,1623270.13,2024-05-11,active
7062,3813,Apartments,Dubai,1185492.42,2024-06-15,active
7063,4400,Apartments,Ras Al Khaimah,446922.07,2024-10-29,expired
7064,1285,Apartments,Abu Dhabi,962369.92,2024-09-06,active
7065,703,Apartments,Abu Dhabi,1052348.87,2024-09-23,active
7066,165,Townhouses,Umm Al Quwain,1282178.85,2024-07-11,active
7067,962,Villas,Abu Dhabi,3959471.51,2025-11-06,active
7068,1390,Apartments,Sharjah,651322.28,2024-12-07,sold
7069,4283,Townhouses,Abu Dhabi,2257771.47,2025-08-13,expired
7070,3222,Apartments,Sharjah,705130.7,2025-04-29,active
7071,3805,Villas,Abu Dhabi,2535235.05,2025-10-21,active
7072,3317,Townhouses,Ras Al Khaimah,1438463.98,2025-04-11,active
7073,3735,Apartments,Ajman,371328.87,2024-07-13,active
7074,4676,Villas,Abu Dhabi,2901557.97,2024-09-03,active
7075,1414,Apartments,Dubai,853910.1,2025-03-21,active
7076,213,Penthouses,Dubai,8494019.12,2025-08-28,active
7077,3617,Apartments,Dubai,834975.7,2024-02-18,active
7078,786,Land,Dubai,1237276.43,2025-12-04,expired
7079,1481,Commercial,Abu Dhabi,2450380.06,2024-09-18,active
7080,3643,Apartments,Abu Dhabi,673479.05,2025-02-23,sold
7081,3562,Villas,Sharjah,2960229.32,2025-01-20,sold
7082,959,Apartments,Sharjah,648292.49,2025-07-16,expired
7083,2562,Apartments,Dubai,1061006.06,2024-04-21,active
7084,2858,Apartments,Dubai,913455.9,2025-04-23,active
7085,1992,Townhouses,Sharjah,1842552.93,2025-12-05,active
7086,726,Apartments,Dubai,1516688.78,2025-05-21,sold
7087,3696,Apartments,Ras Al Khaimah,422916.51,2025-06-06,active
7088,4959,Villas,Abu Dhabi,4145808.9,2024-09-12,active
7089,347,Apartments,Sharjah,693805.48,2024-05-21,active
7090,4366,Townhouses,Dubai,2671079.45,2025-02-15,active
7091,549,Commercial,Ajman,785810.32,2025-04-14,active
7092,3182,Penthouses,Ras Al Khaimah,4649687.12,2024-06-29,expired
7093,4181,Villas,Ajman,2217346.55,2025-02-14,active
7094,3552,Apartments,Abu Dhabi,1311283.03,2025-06-29,expired
7095,2556,Townhouses,Ras Al Khaimah,1393821.13,2024-01-13,active
7096,3308,Commercial,Dubai,1571369.22,2024-06-30,active
7097,3674,Penthouses,Abu Dhabi,7242044.16,2025-05-14,active
7098,189,Apartments,Ras Al Khaimah,652092.87,2025-07-21,active
7099,4996,Commercial,Sharjah,925996.72,2024-01-05,sold
7100,2182,Villas,Umm Al Quwain,1517296.3,2024-08-05,sold
7101,2796,Apartments,Abu Dhabi,1043185.72,2025-03-18,expired
7102,490,Villas,Sharjah,2204223.16,2024-11-28,active
7103,973,Apartments,Fujairah,418763.72,2024-02-07,active
7104,4851,Townhouses,Dubai,3054550.96,2025-03-20,expired
7105,336,Apartments,Ras Al Khaimah,741890.59,2025-06-10,expired
7106,3011,Townhouses,Fujairah,1179421.51,2024-01-28,active
7107,3561,Villas,Sharjah,2556973.87,2024-01-21,expired
7108,4202,Apartments,Dubai,986218.17,2024-08-13,expired
7109,253,Apartments,Umm Al Quwain,498288.97,2025-12-01,sold
7110,3441,Villas,Dubai,4096918.11,2024-07-17,active
7111,2247,Apartments,Dubai,728808.85,2024-03-26,active
7112,2147,Apartments,Dubai,1462124.16,2024-12-18,active
7113,2819,Apartments,Dubai,1253289.93,2024-07-01,sold
7114,1066,Villas,Sharjah,2158361.91,2024-04-20,sold
7115,883,Villas,Ajman,2241430.69,2025-12-04,sold
7116,387,Townhouses,Dubai,2348003.66,2025-04-19,active
7117,3411,Apartments,Sharjah,513962.21,2025-07-06,expired
7118,3020,Land,Dubai,1569858.05,2024-07-01,sold
7119,206,Commercial,Umm Al Quwain,1058912.1,2025-12-28,expired
7120,3446,Penthouses,Dubai,8482876.13,2025-09-11,active
7121,1776,Land,Abu Dhabi,1439105.01,2024-01-10,active
7122,4985,Apartments,Abu Dhabi,1426980.1,2024-11-20,sold
7123,4979,Villas,Dubai,2282754.68,2025-09-22,active
7124,274,Commercial,Dubai,1887239.51,2024-06-07,sold
7125,238,Villas,Dubai,4279801.6,2025-08-24,expired
7126,1416,Commercial,Sharjah,1797653.84,2025-01-12,active
7127,4601,Townhouses,Sharjah,2124229.68,2024-10-06,active
7128,2462,Land,Abu Dhabi,1094139.49,2025-08-05,active
7129,2708,Apartments,Umm Al Quwain,311125.82,2024-02-15,active
7130,1723,Apartments,Dubai,1429703.03,2024-03-12,expired
7131,3691,Penthouses,Sharjah,5301512.53,2024-07-11,active
7132,4635,Apartments,Dubai,809656.48,2024-07-17,active
7133,4204,Townhouses,Abu Dhabi,2710561.61,2024-09-21,sold
7134,3280,Villas,Sharjah,2399152.34,2025-01-30,sold
7135,2952,Apartments,Umm Al Quwain,572438.4,2025-09-08,active
7136,4132,Commercial,Dubai,2730501.0,2025-10-19,active
7137,1550,Townhouses,Dubai,1664226.77,2025-11-29,expired
7138,4218,Townhouses,Abu Dhabi,3217692.25,2024-10-01,active
7139,4423,Penthouses,Dubai,7222393.18,2025-01-04,active
7140,4460,Apartments,Abu Dhabi,836623.61,2025-06-11,active
7141,677,Apartments,Dubai,1187078.8,2024-09-30,active
7142,4644,Townhouses,Dubai,2302139.17,2025-12-15,sold
7143,3744,Apartments,Abu Dhabi,1095334.53,2024-09-16,sold
7144,2100,Land,Sharjah,783407.98,2025-10-18,sold
7145,2243,Apartments,Dubai,787818.06,2024-12-01,active
7146,3165,Apartments,Ras Al Khaimah,393055.12,2024-03-01,expired
7147,4217,Penthouses,Dubai,7967282.13,2024-05-23,sold
7148,1108,Townhouses,Sharjah,1591299.5,2024-06-03,active
7149,4774,Apartments,Dubai,992847.58,2024-11-17,expired
7150,4688,Villas,Dubai,3213972.39,2025-08-21,active
7151,2204,Apartments,Dubai,1527503.66,2024-05-17,sold
7152,4621,Villas,Dubai,4644681.1,2025-08-29,active
7153,1563,Townhouses,Dubai,1910654.88,2025-12-03,active
7154,4066,Penthouses,Dubai,5050436.48,2024-06-25,expired
7155,4220,Land,Dubai,1690140.23,2024-10-12,active
7156,3328,Townhouses,Fujairah,873093.17,2025-06-03,sold
7157,626,Apartments,Dubai,1383521.74,2025-12-22,expired
7158,4617,Apartments,Dubai,1312641.91,2025-05-15,sold
7159,16,Apartments,Dubai,900250.26,2024-01-25,expired
7160,188,Apartments,Abu Dhabi,1306054.24,2024-04-22,active
7161,3021,Townhouses,Dubai,2507920.24,2024-04-02,active
7162,1814,Villas,Abu Dhabi,4462421.61,2025-07-04,active
7163,4137,Apartments,Dubai,983658.65,2024-08-26,active
7164,1392,Apartments,Abu Dhabi,1247974.6,2025-06-12,active
7165,4938,Townhouses,Dubai,2011864.54,2024-09-21,sold
7166,4681,Penthouses,Dubai,8346622.99,2024-01-19,active
7167,2215,Apartments,Abu Dhabi,1006842.77,2025-01-16,active
7168,1249,Apartments,Abu Dhabi,809569.99,2024-07-30,active
7169,4112,Villas,Abu Dhabi,4388390.05,2024-12-06,active
7170,413,Penthouses,Dubai,4963752.43,2025-06-20,expired
7171,2866,Townhouses,Fujairah,1250699.2,2024-10-09,sold
7172,689,Villas,Dubai,3709705.18,2025-04-23,active
7173,3016,Apartments,Abu Dhabi,861556.52,2025-08-10,active
7174,1129,Apartments,Dubai,1187006.28,2025-03-21,active
7175,4297,Villas,Abu Dhabi,2511768.95,2025-07-08,active
7176,1328,Apartments,Dubai,791290.51,2024-07-25,expired
7177,1412,Villas,Sharjah,2446034.12,2025-01-23,active
7178,2153,Apartments,Dubai,1007223.29,2025-02-18,active
7179,912,Land,Dubai,1212650.18,2024-05-14,expired
7180,3111,Apartments,Dubai,778383.45,2024-03-02,active
7181,1135,Apartments,Dubai,741031.43,2025-05-22,active
7182,1728,Apartments,Abu Dhabi,1311619.62,2024-02-13,active
7183,2311,Apartments,Abu Dhabi,1057668.82,2024-02-07,expired
7184,228,Land,Dubai,1600342.32,2024-09-18,sold
7185,1091,Commercial,Umm Al Quwain,539122.31,2025-11-27,sold
7186,3502,Apartments,Dubai,1116027.68,2024-11-04,sold
7187,3876,Townhouses,Sharjah,1604901.52,2025-05-28,active
7188,1506,Villas,Sharjah,2097656.42,2024-07-23,sold
7189,638,Apartments,Dubai,1438568.07,2025-07-03,sold
7190,2376,Townhouses,Dubai,1952294.97,2024-11-25,active
7191,3301,Apartments,Abu Dhabi,1060630.71,2024-05-01,expired
7192,3629,Apartments,Dubai,1446498.96,2025-05-09,active
7193,391,Townhouses,Sharjah,1739517.46,2025-08-22,active
7194,780,Apartments,Ras Al Khaimah,745141.01,2024-09-12,active
7195,68,Townhouses,Dubai,3428047.42,2024-05-05,active
7196,4669,Townhouses,Dubai,2981601.16,2025-02-06,active
7197,4522,Apartments,Dubai,904546.71,2025-07-15,active
7198,610,Villas,Abu Dhabi,4170197.43,2024-10-12,expired
7199,3864,Apartments,Dubai,1458204.24,2024-04-14,active
7200,325,Villas,Dubai,4864631.87,2024-03-15,sold
7201,4752,Apartments,Dubai,819472.31,2025-06-19,active
7202,4466,Commercial,Dubai,2274320.09,2025-09-02,expired
7203,4053,Apartments,Abu Dhabi,1390680.0,2024-02-18,active
7204,86,Apartments,Dubai,902914.49,2025-10-11,expired
7205,2477,Apartments,Abu Dhabi,1225967.34,2024-02-03,active
7206,3083,Townhouses,Ras Al Khaimah,1331547.83,2024-05-26,sold
7207,3783,Townhouses,Abu Dhabi,3005535.9,2024-05-15,active
7208,189,Villas,Sharjah,2403315.56,2024-12-15,active
7209,4078,Villas,Abu Dhabi,2769824.23,2024-07-06,active
7210,3993,Penthouses,Sharjah,4727620.85,2025-02-21,active
7211,2514,Commercial,Abu Dhabi,2449091.7,2024-04-03,active
7212,3505,Land,Dubai,1470282.28,2024-01-17,active
7213,3757,Apartments,Abu Dhabi,730384.33,2024-09-03,active
7214,1383,Townhouses,Sharjah,1750598.16,2025-07-15,active
7215,3649,Villas,Abu Dhabi,3151570.68,2024-05-31,active
7216,2390,Villas,Dubai,4604543.57,2024-02-05,sold
7217,1986,Townhouses,Abu Dhabi,2618935.67,2024-07-31,sold
7218,4260,Apartments,Abu Dhabi,923206.7,2025-03-02,active
7219,1750,Penthouses,Dubai,8540899.29,2025-01-01,sold
7220,2815,Townhouses,Abu Dhabi,2612345.68,2025-07-31,active
7221,3771,Townhouses,Sharjah,1556566.48,2024-07-16,active
7222,453,Penthouses,Abu Dhabi,5991746.53,2024-10-30,expired
7223,220,Land,Dubai,1113673.3,2025-12-19,sold
7224,2148,Apartments,Abu Dhabi,1410461.57,2025-12-27,active
7225,889,Townhouses,Abu Dhabi,2469695.05,2024-07-05,active
7226,1042,Apartments,Dubai,1012485.59,2025-03-11,sold
7227,1332,Apartments,Ajman,527257.92,2025-06-01,active
7228,4357,Villas,Dubai,4675064.09,2024-08-21,active
7229,1276,Penthouses,Sharjah,3491284.24,2024-02-20,active
7230,4140,Townhouses,Sharjah,1035268.99,2024-11-02,active
7231,2255,Apartments,Abu Dhabi,1366668.17,2025-05-07,active
7232,3749,Apartments,Dubai,1322106.76,2025-05-14,expired
7233,876,Townhouses,Abu Dhabi,2236676.97,2025-06-16,sold
7234,3698,Land,Abu Dhabi,1198975.04,2024-06-21,active
7235,1955,Land,Umm Al Quwain,643904.72,2025-12-14,active
7236,1599,Penthouses,Dubai,8358837.13,2025-08-23,active
7237,2846,Apartments,Ras Al Khaimah,565943.96,2025-03-11,sold
7238,2751,Commercial,Abu Dhabi,1652443.85,2025-07-17,active
7239,1782,Villas,Abu Dhabi,2734528.99,2024-08-29,active
7240,224,Penthouses,Sharjah,4967708.04,2025-12-29,active
7241,4668,Villas,Abu Dhabi,2181818.63,2024-01-07,active
7242,3375,Apartments,Fujairah,373091.05,2024-10-18,active
7243,3820,Apartments,Abu Dhabi,1035092.36,2024-09-04,sold
7244,4724,Villas,Dubai,3394064.72,2025-07-13,active
7245,2217,Townhouses,Dubai,3320597.83,2024-07-08,active
7246,4058,Penthouses,Fujairah,2620772.14,2025-10-22,sold
7247,371,Commercial,Abu Dhabi,1498995.96,2025-12-20,active
7248,2080,Townhouses,Fujairah,1508003.89,2024-01-20,expired
7249,4641,Apartments,Abu Dhabi,1388082.5,2024-10-20,active
7250,3257,Apartments,Abu Dhabi,972964.3,2024-11-29,expired
7251,3860,Townhouses,Abu Dhabi,3162964.13,2025-01-11,expired
7252,4227,Apartments,Dubai,1399047.93,2025-06-10,active
7253,2868,Apartments,Fujairah,393751.09,2024-07-30,active
7254,1823,Villas,Umm Al Quwain,1022945.88,2025-05-26,active
7255,2748,Apartments,Dubai,1164200.24,2024-02-06,active
7256,1984,Townhouses,Dubai,2668085.7,2025-09-13,sold
7257,4497,Apartments,Dubai,1430406.07,2025-09-23,expired
7258,1388,Villas,Dubai,4208292.27,2024-06-29,active
7259,2548,Apartments,Abu Dhabi,822825.74,2025-10-07,active
7260,3841,Apartments,Dubai,1463363.64,2025-05-02,sold
7261,635,Townhouses,Abu Dhabi,2798095.37,2024-06-05,active
7262,3880,Townhouses,Dubai,1916583.49,2024-03-18,sold
7263,3501,Townhouses,Abu Dhabi,3218691.22,2024-04-12,active
7264,677,Villas,Dubai,4345129.28,2025-11-12,active
7265,3809,Commercial,Dubai,2394966.34,2025-09-04,active
7266,270,Apartments,Dubai,1072076.5,2025-07-20,sold
7267,1380,Apartments,Abu Dhabi,815496.36,2024-10-30,sold
7268,3253,Townhouses,Sharjah,2139450.83,2024-11-02,sold
7269,79,Apartments,Sharjah,903721.43,2024-06-11,expired
7270,697,Villas,Dubai,3326959.33,2024-07-07,sold
7271,1928,Apartments,Dubai,1064343.74,2024-09-10,sold
7272,946,Apartments,Abu Dhabi,930651.1,2025-04-15,active
7273,4938,Townhouses,Sharjah,1213685.09,2025-01-21,expired
7274,633,Villas,Dubai,2638003.88,2025-11-26,active
7275,4972,Apartments,Dubai,1182505.83,2024-08-08,active
7276,3630,Apartments,Ras Al Khaimah,825057.57,2025-04-11,active
7277,4014,Villas,Sharjah,1658874.35,2024-02-23,sold
7278,2983,Penthouses,Ras Al Khaimah,3907293.7,2025-02-06,expired
7279,1930,Villas,Dubai,3796797.67,2024-09-23,active
7280,2316,Apartments,Dubai,1404950.04,2025-02-18,active
7281,4189,Apartments,Ras Al Khaimah,442348.57,2024-01-16,sold
7282,4722,Apartments,Dubai,1162677.04,2024-12-08,active
7283,4241,Apartments,Fujairah,520830.55,2025-09-09,active
7284,2752,Apartments,Dubai,883097.88,2024-11-12,active
7285,2987,Apartments,Dubai,1068425.73,2024-07-08,sold
7286,2302,Villas,Dubai,2679009.89,2024-07-03,active
7287,1820,Villas,Dubai,2644233.05,2024-01-16,active
7288,3869,Apartments,Ajman,527547.36,2024-09-05,active
7289,4742,Apartments,Dubai,1067156.38,2025-12-02,sold
7290,4124,Townhouses,Ras Al Khaimah,1212350.2,2024-12-31,active
7291,3413,Townhouses,Dubai,2099219.23,2024-09-22,sold
7292,2020,Commercial,Sharjah,1677267.3,2025-07-02,active
7293,1158,Penthouses,Dubai,7000910.67,2024-06-27,sold
7294,4220,Apartments,Umm Al Quwain,545283.24,2025-11-01,sold
7295,859,Townhouses,Sharjah,2068034.02,2024-03-12,sold
7296,209,Villas,Abu Dhabi,3902787.78,2025-05-08,active
7297,4599,Townhouses,Dubai,2807945.54,2025-09-13,active
7298,1450,Villas,Umm Al Quwain,1652709.63,2025-01-29,active
7299,1041,Apartments,Dubai,943481.1,2024-10-20,active
7300,1906,Penthouses,Sharjah,5074798.84,2025-01-16,active
7301,1519,Commercial,Dubai,1856983.15,2025-07-12,active
7302,1197,Apartments,Sharjah,648883.98,2025-12-03,expired
7303,1537,Penthouses,Dubai,9398187.5,2024-05-15,active
7304,2962,Apartments,Sharjah,650051.53,2025-07-07,sold
7305,562,Villas,Abu Dhabi,2516376.65,2024-02-16,expired
7306,4857,Penthouses,Ras Al Khaimah,3079266.51,2025-05-20,active
7307,3491,Penthouses,Dubai,8374322.79,2024-02-24,active
7308,3804,Apartments,Dubai,1206368.41,2025-10-30,active
7309,2498,Commercial,Abu Dhabi,2665680.45,2025-11-05,active
7310,703,Apartments,Ras Al Khaimah,686943.03,2025-11-29,active
7311,1584,Townhouses,Dubai,2966787.69,2024-02-25,active
7312,3274,Apartments,Dubai,773110.18,2025-08-15,active
7313,1781,Villas,Sharjah,2772355.82,2025-08-21,active
7314,519,Land,Abu Dhabi,1547917.8,2025-03-08,active
7315,2955,Villas,Abu Dhabi,3905364.57,2025-09-21,active
7316,4891,Villas,Ajman,1752361.75,2025-05-08,active
7317,1506,Apartments,Dubai,1546223.29,2024-05-06,active
7318,4697,Penthouses,Dubai,5091533.45,2025-07-14,active
7319,3689,Townhouses,Sharjah,1235061.72,2024-03-03,sold
7320,1271,Apartments,Dubai,1075851.91,2025-02-09,active
7321,981,Villas,Abu Dhabi,2751785.12,2024-03-17,expired
7322,1212,Apartments,Dubai,882693.65,2024-03-29,active
7323,883,Penthouses,Sharjah,5492486.23,2025-03-14,active
7324,4205,Apartments,Sharjah,858736.73,2024-04-28,active
7325,1906,Apartments,Dubai,1105479.52,2024-08-12,active
7326,1448,Villas,Dubai,2889667.04,2024-04-18,active
7327,121,Villas,Dubai,2712558.17,2024-12-17,active
7328,2445,Apartments,Sharjah,613184.3,2024-11-25,expired
7329,2604,Townhouses,Sharjah,2142378.49,2024-03-13,sold
7330,1845,Apartments,Abu Dhabi,731787.82,2024-09-26,sold
7331,529,Commercial,Dubai,2815435.18,2025-09-21,active
7332,2853,Apartments,Abu Dhabi,1210808.56,2024-08-15,expired
7333,1730,Apartments,Abu Dhabi,1060538.16,2024-11-20,expired
7334,2652,Apartments,Abu Dhabi,987008.27,2024-07-29,active
7335,1153,Townhouses,Dubai,2383167.96,2025-12-18,active
7336,4667,Commercial,Abu Dhabi,2305198.49,2025-06-03,active
7337,4515,Townhouses,Dubai,2596879.55,2025-06-07,active
7338,3776,Apartments,Abu Dhabi,1111990.03,2024-09-09,sold
7339,820,Penthouses,Sharjah,4445524.86,2025-03-11,active
7340,1442,Villas,Dubai,3848121.76,2024-10-01,active
7341,2478,Apartments,Sharjah,621420.55,2024-10-01,active
7342,4238,Land,Dubai,1141958.22,2024-04-06,active
7343,2383,Penthouses,Dubai,5072428.55,2024-11-12,sold
7344,2611,Apartments,Dubai,1295384.52,2024-10-23,active
7345,1941,Villas,Dubai,3570204.91,2024-12-02,active
7346,34,Villas,Sharjah,2767080.72,2024-03-11,expired
7347,640,Apartments,Abu Dhabi,1078001.64,2025-07-14,sold
7348,2479,Commercial,Sharjah,1212355.13,2024-11-30,sold
7349,1151,Land,Abu Dhabi,1786516.79,2025-08-14,expired
7350,2236,Apartments,Abu Dhabi,1142674.21,2024-09-14,active
7351,867,Townhouses,Ras Al Khaimah,1438369.59,2025-10-08,expired
7352,3705,Apartments,Sharjah,733798.26,2024-06-03,sold
7353,4026,Land,Dubai,1720300.09,2025-05-15,active
7354,1179,Townhouses,Dubai,3279785.87,2024-12-13,active
