user_id,signup_date,emirate,user_type
2123,2025-11-16,Sharjah,buyer
2124,2025-04-27,Abu Dhabi,seller
2125,2024-12-22,Dubai,seller
2126,2025-09-25,Dubai,agent
2127,2025-09-08,Abu Dhabi,seller
2128,2024-09-30,Abu Dhabi,buyer
2129,2024-04-29,Dubai,seller
2130,2025-07-16,Fujairah,buyer
2131,2024-05-25,Dubai,buyer
2132,2024-08-31,Ras Al Khaimah,agent
2133,2024-04-20,Dubai,seller
2134,2024-01-12,Abu Dhabi,buyer
2135,2024-03-15,Sharjah,buyer
2136,2024-08-13,Sharjah,buyer
2137,2024-01-14,Sharjah,agent
2138,2024-07-06,Dubai,buyer
2139,2024-11-27,Abu Dhabi,buyer
2140,2025-10-05,Dubai,agent
2141,2024-02-03,Dubai,seller
2142,2025-08-28,Abu Dhabi,agent
2143,2025-06-14,Dubai,buyer
2144,2024-07-17,Dubai,buyer
2145,2024-04-02,Dubai,buyer
2146,2024-06-28,Abu Dhabi,buyer
2147,2024-05-17,Abu Dhabi,agent
2148,2024-05-07,Dubai,seller
2149,2025-01-23,Umm Al Quwain,buyer
2150,2025-09-14,Dubai,buyer
2151,2025-04-18,Sharjah,seller
2152,2025-08-15,Fujairah,seller
2153,2024-01-27,Dubai,buyer
2154,2024-03-03,Dubai,buyer
2155,2025-09-25,Ras Al Khaimah,seller
2156,2024-09-06,Dubai,buyer
2157,2024-06-19,Sharjah,buyer
2158,2024-07-09,Dubai,buyer
2159,2024-11-18,Sharjah,agent
2160,2025-06-29,Dubai,buyer
2161,2024-07-17,Dubai,seller
2162,2024-12-10,Dubai,agent
2163,2025-05-20,Dubai,seller
2164,2025-10-10,Ras Al Khaimah,buyer
2165,2024-06-07,Abu Dhabi,agent
2166,2025-04-17,Abu Dhabi,buyer
2167,2025-05-28,Abu Dhabi,agent
2168,2025-09-14,Sharjah,buyer
2169,2025-06-26,Abu Dhabi,seller
2170,2025-05-22,Abu Dhabi,seller
2171,2024-08-11,Abu Dhabi,seller
2172,2025-02-28,Dubai,buyer
2173,2025-07-10,Abu Dhabi,agent
2174,2025-04-26,Abu Dhabi,buyer
2175,2025-11-20,Dubai,buyer
2176,2025-07-13,Dubai,agent
2177,2025-08-07,Ajman,buyer
2178,2024-05-08,Abu Dhabi,buyer
2179,2024-02-12,Fujairah,agent
2180,2025-01-31,Abu Dhabi,buyer
2181,2025-10-28,Abu Dhabi,buyer
2182,2025-06-12,Dubai,buyer
2183,2025-01-08,Dubai,buyer
2184,2025-11-08,Abu Dhabi,buyer
2185,2024-07-06,Dubai,seller
2186,2024-12-25,Dubai,buyer
2187,2024-04-03,Dubai,buyer
2188,2024-01-09,Dubai,seller
2189,2025-04-18,Fujairah,agent
2190,2025-05-11,Sharjah,buyer
2191,2024-03-25,Sharjah,agent
2192,2024-10-21,Abu Dhabi,agent
2193,2024-09-17,Dubai,buyer
2194,2025-09-16,Abu Dhabi,seller
2195,2025-06-20,Dubai,seller
2196,2024-01-31,Dubai,buyer
2197,2024-05-24,Dubai,seller
2198,2025-07-25,Dubai,buyer
2199,2025-10-11,Dubai,seller
2200,2024-12-06,Sharjah,buyer
2201,2025-01-31,Dubai,buyer
2202,2025-12-13,Dubai,buyer
2203,2025-07-05,Sharjah,agent
2204,2024-10-07,Abu Dhabi,seller
2205,2024-10-09,Dubai,agent
2206,2024-01-04,Umm Al Quwain,buyer
2207,2025-04-12,Sharjah,buyer
2208,2024-09-18,Abu Dhabi,buyer
2209,2025-10-09,Ajman,agent
2210,2024-09-18,Ajman,buyer
2211,2025-08-02,Sharjah,buyer
2212,2024-09-15,Sharjah,buyer
2213,2025-08-29,Sharjah,buyer
2214,2024-12-08,Abu Dhabi,seller
2215,2024-09-21,Abu Dhabi,agent
2216,2025-11-13,Abu Dhabi,seller
2217,2025-12-14,Dubai,buyer
2218,2025-03-13,Abu Dhabi,buyer
2219,2024-09-29,Fujairah,seller
2220,2025-12-01,Dubai,seller
2221,2024-07-12,Dubai,agent
2222,2024-08-17,Ras Al Khaimah,buyer
2223,2025-08-22,Dubai,seller
2224,2025-11-25,Dubai,buyer
2225,2025-09-18,Dubai,buyer
2226,2024-06-09,Sharjah,buyer
2227,2024-02-10,Dubai,seller
2228,2025-02-21,Abu Dhabi,seller
2229,2024-12-23,Dubai,buyer
2230,2025-11-02,Dubai,buyer
2231,2025-07-25,Abu Dhabi,agent
2232,2024-03-06,Umm Al Quwain,seller
2233,2024-11-06,Dubai,seller
2234,2024-08-19,Sharjah,seller
2235,2025-04-01,Dubai,buyer
2236,2025-07-02,Umm Al Quwain,seller
2237,2025-10-17,Sharjah,agent
2238,2025-09-15,Abu Dhabi,buyer
2239,2024-10-13,Sharjah,buyer
2240,2024-08-19,Dubai,agent
2241,2024-02-10,Abu Dhabi,buyer
2242,2024-09-11,Dubai,seller
2243,2025-03-13,Dubai,buyer
2244,2024-12-17,Dubai,seller
2245,2024-09-16,Dubai,agent
2246,2025-10-21,Fujairah,seller
2247,2025-01-14,Dubai,buyer
2248,2025-01-06,Dubai,buyer
2249,2024-11-18,Dubai,buyer
2250,2025-08-05,Abu Dhabi,buyer
2251,2025-04-07,Dubai,buyer
2252,2025-02-24,Ras Al Khaimah,seller
2253,2024-12-01,Dubai,seller
2254,2024-08-25,Sharjah,seller
2255,2025-03-24,Dubai,seller
2256,2025-04-05,Abu Dhabi,seller
2257,2024-02-22,Abu Dhabi,buyer
2258,2024-11-17,Abu Dhabi,buyer
2259,2024-02-03,Abu Dhabi,buyer
2260,2025-01-24,Ajman,buyer
2261,2025-11-23,Ras Al Khaimah,buyer
2262,2025-08-25,Abu Dhabi,buyer
2263,2024-07-29,Abu Dhabi,agent
2264,2025-11-09,Sharjah,seller
2265,2024-07-05,Sharjah,buyer
2266,2025-10-27,Dubai,seller
2267,2025-04-15,Dubai,agent
2268,2024-03-27,Dubai,buyer
2269,2024-03-17,Ras Al Khaimah,buyer
2270,2024-04-20,Ajman,buyer
2271,2024-02-24,Abu Dhabi,agent
2272,2024-08-09,Abu Dhabi,buyer
2273,2025-12-22,Sharjah,agent
2274,2025-03-27,Dubai,buyer
2275,2025-11-30,Dubai,buyer
2276,2025-06-10,Fujairah,agent
2277,2024-12-18,Dubai,seller
2278,2024-02-20,Abu Dhabi,buyer
2279,2024-04-04,Abu Dhabi,buyer
2280,2024-10-30,Abu Dhabi,buyer
2281,2024-04-14,Sharjah,buyer
2282,2025-01-29,Dubai,seller
2283,2024-10-20,Dubai,buyer
2284,2024-03-13,Sharjah,agent
2285,2025-01-07,Dubai,buyer
2286,2025-05-28,Abu Dhabi,buyer
2287,2024-08-15,Dubai,agent
2288,2025-09-12,Abu Dhabi,buyer
2289,2024-04-29,Dubai,agent
2290,2025-11-26,Dubai,buyer
2291,2025-07-24,Sharjah,buyer
2292,2025-09-05,Sharjah,seller
2293,2024-01-29,Abu Dhabi,buyer
2294,2025-08-06,Sharjah,agent
2295,2025-09-08,Dubai,agent
2296,2025-01-11,Abu Dhabi,buyer
2297,2024-07-11,Sharjah,agent
2298,2025-08-10,Abu Dhabi,seller
2299,2024-09-06,Umm Al Quwain,buyer
2300,2025-03-09,Dubai,buyer
2301,2025-06-19,Ras Al Khaimah,buyer
2302,2025-06-22,Ajman,seller
2303,2025-10-06,Dubai,seller
2304,2025-09-14,Abu Dhabi,agent
2305,2025-12-17,Dubai,buyer
2306,2025-05-13,Dubai,buyer
2307,2024-05-29,Dubai,seller
2308,2025-12-14,Dubai,agent
2309,2024-08-01,Dubai,buyer
2310,2025-10-16,Fujairah,seller
2311,2025-05-16,Sharjah,seller
2312,2025-01-08,Dubai,agent
2313,2024-11-01,Sharjah,seller
2314,2025-08-15,Fujairah,seller
2315,2025-08-13,Dubai,seller
2316,2024-06-01,Abu Dhabi,buyer
2317,2024-07-15,Dubai,seller
2318,2025-04-28,Dubai,agent
2319,2025-07-13,Abu Dhabi,agent
2320,2025-02-26,Ras Al Khaimah,buyer
2321,2025-10-23,Sharjah,seller
2322,2024-03-07,Dubai,seller
2323,2025-02-02,Dubai,buyer
2324,2025-09-30,Dubai,seller
2325,2024-05-18,Dubai,seller
2326,2025-05-26,Dubai,buyer
2327,2025-05-28,Sharjah,buyer
2328,2024-03-23,Abu Dhabi,seller
2329,2025-03-02,Abu Dhabi,buyer
2330,2025-01-17,Dubai,buyer
2331,2025-03-12,Dubai,buyer
2332,2025-10-04,Abu Dhabi,buyer
2333,2024-10-04,Dubai,buyer
2334,2025-11-08,Abu Dhabi,seller
2335,2024-01-04,Dubai,buyer
2336,2024-10-20,Abu Dhabi,buyer
2337,2025-07-08,Sharjah,buyer
2338,2024-09-07,Abu Dhabi,seller
2339,2024-05-09,Dubai,buyer
2340,2024-01-28,Sharjah,buyer
2341,2024-11-10,Fujairah,buyer
2342,2025-08-25,Sharjah,buyer
2343,2025-05-24,Dubai,buyer
2344,2024-03-23,Abu Dhabi,buyer
2345,2024-02-23,Dubai,agent
2346,2024-01-18,Abu Dhabi,agent
2347,2025-04-12,Abu Dhabi,buyer
2348,2024-05-24,Dubai,agent
2349,2024-06-05,Dubai,buyer
2350,2024-12-28,Sharjah,agent
2351,2025-12-25,Dubai,buyer
2352,2024-10-22,Fujairah,agent
2353,2025-01-22,Ras Al Khaimah,agent
2354,2025-04-24,Dubai,seller
2355,2024-11-23,Dubai,buyer
2356,2025-01-06,Dubai,buyer
2357,2025-03-30,Abu Dhabi,buyer
2358,2024-10-04,Abu Dhabi,buyer
2359,2024-08-15,Abu Dhabi,seller
2360,2024-11-12,Dubai,seller
2361,2025-07-22,Dubai,seller
2362,2025-06-22,Sharjah,buyer
2363,2024-10-02,Dubai,buyer
2364,2024-04-19,Sharjah,seller
2365,2025-07-03,Dubai,seller
2366,2025-08-06,Dubai,buyer
2367,2025-09-12,Dubai,agent
2368,2025-04-01,Sharjah,agent
2369,2024-12-30,Dubai,agent
2370,2024-07-26,Abu Dhabi,buyer
2371,2024-10-14,Dubai,agent
2372,2025-03-02,Dubai,buyer
2373,2025-03-08,Ras Al Khaimah,seller
2374,2024-02-20,Dubai,seller
2375,2024-05-05,Abu Dhabi,agent
2376,2025-04-08,Dubai,buyer
2377,2024-06-19,Abu Dhabi,buyer
2378,2024-06-30,Dubai,buyer
2379,2025-08-16,Dubai,buyer
2380,2025-02-21,Abu Dhabi,buyer
2381,2024-06-14,Umm Al Quwain,seller
2382,2025-07-04,Ajman,seller
2383,2024-06-08,Ras Al Khaimah,agent
2384,2025-11-09,Ajman,buyer
2385,2025-05-22,Abu Dhabi,buyer
2386,2024-03-21,Dubai,agent
2387,2025-03-31,Sharjah,buyer
2388,2025-10-18,Dubai,agent
2389,2025-04-14,Abu Dhabi,seller
2390,2025-12-21,Dubai,buyer
2391,2024-05-01,Dubai,agent
2392,2025-04-25,Fujairah,buyer
2393,2024-12-08,Abu Dhabi,buyer
2394,2025-12-16,Dubai,seller
2395,2025-12-02,Ajman,agent
2396,2025-12-17,Dubai,seller
2397,2024-06-30,Abu Dhabi,buyer
2398,2024-10-21,Umm Al Quwain,agent
2399,2024-04-26,Dubai,agent
2400,2025-03-12,Fujairah,buyer
2401,2024-12-27,Abu Dhabi,agent
2402,2025-12-30,Dubai,buyer
2403,2024-08-31,Ras Al Khaimah,seller
2404,2024-11-06,Sharjah,agent
2405,2025-07-27,Abu Dhabi,buyer
2406,2024-08-12,Abu Dhabi,agent
2407,2025-11-06,Ras Al Khaimah,agent
2408,2025-06-01,Dubai,seller
2409,2025-02-08,Dubai,buyer
2410,2025-09-27,Sharjah,seller
2411,2024-02-03,Dubai,seller
2412,2024-12-11,Dubai,buyer
2413,2025-03-11,Sharjah,buyer
2414,2024-09-24,Sharjah,buyer
2415,2024-11-30,Abu Dhabi,seller
2416,2025-08-20,Sharjah,buyer
2417,2025-02-21,Ras Al Khaimah,buyer
2418,2025-05-23,Dubai,buyer
2419,2025-05-02,Dubai,seller
2420,2024-10-15,Dubai,buyer
2421,2024-07-12,Abu Dhabi,seller
2422,2025-04-11,Umm Al Quwain,seller
2423,2024-10-12,Dubai,agent
2424,2025-09-20,Umm Al Quwain,agent
2425,2025-04-22,Abu Dhabi,buyer
2426,2025-04-20,Abu Dhabi,buyer
2427,2024-06-09,Abu Dhabi,buyer
2428,2025-01-13,Sharjah,buyer
2429,2025-03-13,Dubai,seller
2430,2024-04-24,Sharjah,seller
2431,2025-12-30,Abu Dhabi,agent
2432,2024-12-14,Sharjah,seller
2433,2025-10-22,Abu Dhabi,agent
2434,2025-07-21,Dubai,agent
2435,2025-08-18,Abu Dhabi,buyer
2436,2025-01-20,Sharjah,seller
2437,2024-04-04,Abu Dhabi,seller
2438,2025-11-06,Dubai,buyer
2439,2024-06-03,Dubai,buyer
2440,2024-11-07,Ajman,buyer
2441,2024-06-30,Abu Dhabi,seller
2442,2024-08-23,Dubai,seller
2443,2025-10-11,Dubai,agent
2444,2025-08-15,Abu Dhabi,seller
2445,2024-01-11,Dubai,seller
2446,2025-01-05,Fujairah,seller
2447,2025-09-12,Dubai,buyer
2448,2024-09-30,Abu Dhabi,buyer
2449,2025-01-04,Abu Dhabi,seller
2450,2025-01-31,Dubai,buyer
2451,2025-04-19,Dubai,seller
2452,2025-08-19,Fujairah,seller
2453,2024-11-28,Sharjah,buyer
2454,2024-12-18,Dubai,buyer
2455,2024-06-23,Dubai,seller
2456,2025-03-09,Dubai,seller
2457,2024-03-14,Abu Dhabi,agent
2458,2025-06-07,Dubai,buyer
2459,2025-01-27,Sharjah,agent
2460,2024-08-02,Abu Dhabi,seller
2461,2025-07-31,Dubai,agent
2462,2024-12-03,Dubai,seller
2463,2025-05-27,Abu Dhabi,buyer
2464,2024-12-03,Sharjah,buyer
2465,2024-06-08,Abu Dhabi,buyer
2466,2025-09-27,Dubai,buyer
2467,2025-09-06,Abu Dhabi,buyer
2468,2025-07-11,Abu Dhabi,agent
2469,2025-08-15,Abu Dhabi,buyer
2470,2025-02-01,Ras Al Khaimah,buyer
2471,2024-01-29,Abu Dhabi,buyer
2472,2025-06-16,Abu Dhabi,buyer
2473,2025-10-04,Abu Dhabi,buyer
2474,2025-08-13,Abu Dhabi,seller
2475,2024-10-18,Abu Dhabi,agent
2476,2025-12-17,Dubai,buyer
2477,2025-04-01,Sharjah,buyer
2478,2025-01-22,Ras Al Khaimah,seller
2479,2024-05-20,Ajman,buyer
2480,2024-02-12,Fujairah,buyer
2481,2025-02-08,Abu Dhabi,buyer
2482,2025-05-25,Sharjah,seller
2483,2025-10-19,Sharjah,seller
2484,2024-02-22,Sharjah,buyer
2485,2025-03-19,Abu Dhabi,seller
2486,2025-07-13,Fujairah,buyer
2487,2025-02-22,Dubai,buyer
2488,2025-05-15,Dubai,buyer
2489,2024-10-28,Abu Dhabi,seller
2490,2025-06-12,Dubai,buyer
2491,2025-11-17,Sharjah,buyer
2492,2025-06-16,Abu Dhabi,seller
2493,2024-12-06,Sharjah,seller
2494,2025-10-20,Dubai,seller
2495,2024-02-12,Abu Dhabi,agent
2496,2024-07-28,Abu Dhabi,seller
2497,2024-05-07,Fujairah,agent
2498,2025-04-03,Dubai,seller
2499,2024-09-03,Dubai,seller
2500,2024-06-06,Umm Al Quwain,buyer
2501,2024-08-29,Dubai,seller
2502,2025-03-04,Abu Dhabi,seller
2503,2024-10-28,Abu Dhabi,buyer
2504,2025-02-16,Abu Dhabi,seller
2505,2025-01-20,Umm Al Quwain,buyer
2506,2025-02-18,Dubai,seller
2507,2024-03-14,Dubai,agent
2508,2024-01-14,Sharjah,agent
2509,2025-05-11,Abu Dhabi,buyer
2510,2025-08-19,Abu Dhabi,seller
2511,2024-11-09,Dubai,buyer
2512,2024-01-29,Dubai,seller
2513,2025-11-27,Dubai,seller
2514,2024-10-19,Dubai,buyer
2515,2025-06-11,Sharjah,buyer
2516,2024-04-09,Sharjah,seller
2517,2024-11-18,Dubai,buyer
2518,2025-11-28,Dubai,buyer
2519,2025-06-03,Sharjah,agent
2520,2024-11-29,Sharjah,seller
2521,2025-09-10,Abu Dhabi,seller
2522,2025-03-29,Ras Al Khaimah,seller
2523,2025-12-14,Dubai,seller
2524,2024-08-10,Abu Dhabi,seller
2525,2025-01-12,Ajman,buyer
2526,2024-01-24,Sharjah,buyer
2527,2025-03-02,Abu Dhabi,buyer
2528,2024-06-03,Sharjah,seller
2529,2024-02-12,Ras Al Khaimah,buyer
2530,2025-10-17,Umm Al Quwain,buyer
2531,2025-01-24,Dubai,agent
2532,2025-11-28,Abu Dhabi,agent
2533,2025-08-02,Abu Dhabi,buyer
2534,2025-09-01,Abu Dhabi,agent
2535,2025-10-17,Sharjah,seller
2536,2025-07-16,Dubai,buyer
2537,2024-02-07,Abu Dhabi,buyer
2538,2024-07-29,Dubai,buyer
2539,2025-10-07,Umm Al Quwain,buyer
2540,2024-01-12,Dubai,buyer
2541,2025-11-12,Sharjah,seller
2542,2024-06-21,Fujairah,buyer
2543,2025-03-17,Dubai,buyer
2544,2025-04-29,Abu Dhabi,buyer
2545,2025-10-07,Fujairah,seller
2546,2025-11-03,Abu Dhabi,seller
2547,2025-08-18,Dubai,agent
2548,2024-01-25,Ajman,agent
2549,2025-05-19,Sharjah,buyer
2550,2025-11-16,Sharjah,buyer
2551,2025-05-20,Sharjah,seller
2552,2025-08-17,Dubai,agent
2553,2025-10-03,Sharjah,seller
2554,2025-12-08,Dubai,buyer
2555,2025-08-17,Dubai,seller
2556,2025-11-15,Sharjah,buyer
2557,2024-08-12,Abu Dhabi,buyer
2558,2024-07-17,Ras Al Khaimah,buyer
2559,2025-04-13,Dubai,buyer
2560,2025-12-26,Dubai,buyer
2561,2025-05-24,Dubai,buyer
2562,2024-11-27,Dubai,buyer
2563,2024-12-03,Abu Dhabi,seller
2564,2024-02-04,Dubai,buyer
2565,2025-03-26,Dubai,buyer
2566,2025-02-02,Sharjah,buyer
2567,2024-03-29,Dubai,buyer
2568,2025-07-12,Abu Dhabi,buyer
2569,2025-08-13,Abu Dhabi,buyer
2570,2024-08-26,Abu Dhabi,seller
2571,2025-07-22,Dubai,buyer
2572,2025-07-13,Abu Dhabi,buyer
2573,2024-05-05,Abu Dhabi,seller
2574,2025-04-10,Ajman,seller
2575,2025-06-21,Abu Dhabi,buyer
2576,2025-01-05,Ajman,seller
2577,2025-11-10,Sharjah,seller
2578,2025-03-26,Umm Al Quwain,seller
2579,2024-02-23,Abu Dhabi,buyer
2580,2025-06-10,Ajman,agent
2581,2024-01-27,Abu Dhabi,buyer
2582,2025-04-27,Sharjah,seller
2583,2024-02-24,Abu Dhabi,buyer
2584,2024-03-05,Dubai,agent
2585,2024-07-02,Abu Dhabi,agent
2586,2025-09-18,Dubai,seller
2587,2024-05-10,Sharjah,seller
2588,2024-03-06,Ras Al Khaimah,buyer
2589,2024-12-26,Dubai,buyer
2590,2025-04-24,Dubai,buyer
2591,2024-05-19,Dubai,seller
2592,2024-04-07,Abu Dhabi,buyer
2593,2025-01-23,Dubai,agent
2594,2024-07-18,Sharjah,buyer
2595,2024-09-02,Abu Dhabi,seller
2596,2025-12-09,Abu Dhabi,buyer
2597,2025-02-18,Abu Dhabi,seller
2598,2024-01-11,Abu Dhabi,agent
2599,2025-09-21,Dubai,buyer
2600,2024-03-18,Ajman,seller
2601,2024-01-18,Sharjah,buyer
2602,2025-02-09,Sharjah,seller
2603,2024-11-08,Dubai,seller
2604,2025-03-02,Dubai,agent
2605,2025-12-07,Abu Dhabi,buyer
2606,2024-01-10,Abu Dhabi,buyer
2607,2024-11-04,Abu Dhabi,agent
2608,2024-12-21,Dubai,agent
2609,2025-12-01,Dubai,buyer
2610,2024-12-21,Ajman,seller
2611,2024-08-23,Dubai,buyer
2612,2025-01-21,Sharjah,buyer
2613,2025-01-09,Ajman,agent
2614,2024-06-29,Fujairah,seller
2615,2024-02-14,Dubai,buyer
2616,2024-10-19,Dubai,seller
2617,2024-02-07,Dubai,seller
2618,2025-05-26,Dubai,seller
2619,2025-12-07,Dubai,seller
2620,2025-10-18,Fujairah,buyer
2621,2024-03-05,Fujairah,buyer
2622,2025-05-03,Umm Al Quwain,buyer
2623,2025-01-07,Dubai,buyer
2624,2024-09-09,Umm Al Quwain,buyer
2625,2025-09-25,Dubai,buyer
2626,2025-10-16,Dubai,seller
2627,2024-02-05,Dubai,seller
2628,2025-10-17,Ajman,buyer
2629,2025-04-01,Ras Al Khaimah,agent
2630,2024-10-09,Dubai,seller
2631,2024-04-07,Dubai,buyer
2632,2024-08-20,Dubai,buyer
2633,2025-10-31,Abu Dhabi,seller
2634,2025-12-22,Abu Dhabi,buyer
2635,2024-04-03,Dubai,agent
2636,2024-08-03,Ajman,buyer
2637,2024-04-16,Umm Al Quwain,seller
2638,2025-07-14,Dubai,buyer
2639,2024-10-16,Dubai,seller
2640,2024-06-13,Abu Dhabi,buyer
2641,2024-11-23,Umm Al Quwain,buyer
2642,2025-11-24,Abu Dhabi,buyer
2643,2025-10-25,Abu Dhabi,seller
2644,2025-06-19,Abu Dhabi,buyer
2645,2025-05-06,Dubai,seller
2646,2024-09-19,Abu Dhabi,buyer
2647,2025-11-14,Dubai,buyer
2648,2024-07-19,Abu Dhabi,seller
2649,2024-05-18,Ajman,buyer
2650,2024-05-10,Abu Dhabi,buyer
2651,2024-06-16,Abu Dhabi,buyer
2652,2024-08-12,Umm Al Quwain,seller
2653,2025-01-12,Sharjah,buyer
2654,2025-04-07,Abu Dhabi,seller
2655,2024-06-11,Dubai,seller
2656,2025-06-11,Umm Al Quwain,agent
2657,2025-08-09,Sharjah,buyer
2658,2025-11-24,Dubai,agent
2659,2024-04-05,Dubai,buyer
2660,2025-05-05,Sharjah,agent
2661,2024-06-05,Dubai,seller
2662,2025-02-11,Sharjah,buyer
2663,2024-09-15,Dubai,buyer
2664,2024-03-16,Sharjah,buyer
2665,2024-08-27,Abu Dhabi,buyer
2666,2025-04-05,Sharjah,buyer
2667,2025-07-06,Umm Al Quwain,seller
2668,2025-10-20,Dubai,buyer
2669,2024-01-10,Fujairah,seller
2670,2024-06-29,Sharjah,seller
2671,2025-08-15,Dubai,buyer
2672,2024-10-10,Dubai,buyer
2673,2024-08-22,Umm Al Quwain,agent
2674,2024-07-08,Abu Dhabi,buyer
2675,2024-03-10,Dubai,seller
2676,2024-11-30,Ras Al Khaimah,buyer
2677,2024-09-25,Dubai,buyer
2678,2024-07-12,Ras Al Khaimah,buyer
2679,2025-11-13,Dubai,buyer
2680,2024-09-04,Abu Dhabi,buyer
2681,2024-11-16,Abu Dhabi,agent
2682,2025-01-30,Dubai,seller
2683,2024-04-20,Abu Dhabi,seller
2684,2025-08-30,Ras Al Khaimah,buyer
2685,2025-04-13,Dubai,buyer
2686,2024-10-21,Fujairah,buyer
2687,2025-02-04,Abu Dhabi,agent
2688,2025-04-30,Sharjah,buyer
2689,2024-04-02,Abu Dhabi,seller
2690,2024-01-15,Dubai,seller
2691,2025-06-23,Dubai,seller
2692,2025-08-23,Sharjah,buyer
2693,2025-01-21,Dubai,buyer
2694,2024-04-19,Dubai,seller
2695,2024-11-26,Sharjah,seller
2696,2025-06-18,Dubai,seller
2697,2025-02-15,Abu Dhabi,buyer
2698,2025-03-14,Ras Al Khaimah,buyer
2699,2025-09-09,Fujairah,buyer
2700,2024-08-06,Sharjah,agent
2701,2024-05-14,Sharjah,buyer
2702,2025-06-23,Fujairah,seller
2703,2024-06-17,Umm Al Quwain,buyer
2704,2024-05-24,Fujairah,agent
2705,2024-12-28,Dubai,buyer
2706,2025-03-03,Dubai,seller
2707,2025-12-22,Dubai,seller
2708,2025-11-14,Sharjah,seller
2709,2024-01-19,Abu Dhabi,buyer
2710,2024-07-16,Dubai,seller
2711,2024-09-18,Dubai,seller
2712,2025-10-19,Sharjah,agent
2713,2024-04-14,Dubai,buyer
2714,2025-10-03,Dubai,buyer
2715,2024-12-27,Dubai,buyer
2716,2025-09-26,Dubai,buyer
2717,2025-11-23,Dubai,agent
2718,2025-10-14,Sharjah,agent
2719,2025-12-31,Umm Al Quwain,seller
2720,2025-12-20,Sharjah,buyer
2721,2025-06-09,Ras Al Khaimah,buyer
2722,2024-06-01,Sharjah,agent
2723,2025-10-21,Abu Dhabi,agent
2724,2025-11-24,Ras Al Khaimah,seller
2725,2024-04-12,Dubai,buyer
2726,2025-09-24,Fujairah,seller
2727,2024-01-05,Fujairah,buyer
2728,2025-01-20,Abu Dhabi,agent
2729,2025-02-18,Sharjah,buyer
2730,2024-02-07,Dubai,buyer
2731,2025-10-17,Sharjah,buyer
2732,2025-02-26,Dubai,buyer
2733,2025-03-12,Umm Al Quwain,buyer
2734,2024-10-12,Abu Dhabi,buyer
2735,2025-12-23,Fujairah,seller
2736,2025-07-15,Dubai,buyer
2737,2024-11-20,Dubai,seller
2738,2024-10-29,Dubai,seller
2739,2024-12-07,Fujairah,seller
2740,2025-03-24,Dubai,buyer
2741,2025-06-08,Abu Dhabi,buyer
2742,2025-04-25,Abu Dhabi,agent
2743,2025-06-19,Dubai,seller
2744,2024-03-11,Fujairah,seller
2745,2025-05-24,Dubai,seller
2746,2024-02-26,Fujairah,seller
2747,2024-09-19,Abu Dhabi,agent
2748,2024-08-31,Abu Dhabi,buyer
2749,2025-06-24,Ajman,seller
2750,2025-07-01,Sharjah,seller
2751,2025-07-09,Dubai,agent
2752,2025-12-03,Ajman,buyer
2753,2024-02-26,Abu Dhabi,agent
2754,2024-09-02,Dubai,seller
2755,2025-10-28,Abu Dhabi,seller
2756,2025-01-07,Umm Al Quwain,buyer
2757,2024-08-14,Abu Dhabi,agent
2758,2024-05-22,Dubai,buyer
2759,2025-03-09,Sharjah,seller
2760,2025-05-12,Dubai,buyer
2761,2025-02-15,Dubai,buyer
2762,2024-07-21,Sharjah,agent
2763,2025-11-22,Abu Dhabi,buyer
2764,2024-02-20,Dubai,seller
2765,2024-12-11,Sharjah,buyer
2766,2024-08-14,Dubai,seller
2767,2024-02-04,Abu Dhabi,buyer
2768,2024-07-08,Dubai,seller
2769,2025-09-03,Dubai,seller
2770,2024-05-26,Ajman,buyer
2771,2025-03-01,Umm Al Quwain,buyer
2772,2025-05-26,Dubai,seller
2773,2025-04-30,Dubai,buyer
2774,2025-09-24,Ajman,seller
2775,2024-12-13,Abu Dhabi,seller
2776,2024-12-11,Ras Al Khaimah,buyer
2777,2024-12-17,Abu Dhabi,agent
2778,2024-03-04,Dubai,buyer
2779,2025-01-15,Sharjah,buyer
2780,2025-05-27,Fujairah,buyer
2781,2024-07-13,Sharjah,buyer
2782,2024-08-11,Dubai,buyer
2783,2025-11-08,Dubai,seller
2784,2024-03-12,Abu Dhabi,buyer
2785,2024-06-11,Abu Dhabi,agent
2786,2025-05-14,Dubai,buyer
2787,2025-06-08,Sharjah,buyer
2788,2024-10-11,Ajman,buyer
2789,2025-11-01,Ajman,agent
2790,2025-06-08,Sharjah,buyer
2791,2025-05-02,Umm Al Quwain,seller
2792,2025-06-16,Dubai,agent
2793,2025-03-20,Sharjah,seller
2794,2025-07-25,Abu Dhabi,buyer
2795,2024-02-06,Dubai,buyer
2796,2024-01-09,Abu Dhabi,seller
2797,2024-12-07,Abu Dhabi,buyer
2798,2024-09-02,Fujairah,buyer
2799,2025-09-28,Dubai,agent
2800,2024-05-02,Abu Dhabi,seller
2801,2024-12-11,Dubai,buyer
2802,2024-12-09,Dubai,buyer
2803,2024-01-24,Dubai,seller
2804,2025-10-13,Ras Al Khaimah,buyer
2805,2025-08-25,Ajman,seller
2806,2025-11-13,Sharjah,buyer
2807,2024-02-19,Abu Dhabi,seller
2808,2024-10-07,Abu Dhabi,agent
2809,2025-01-27,Abu Dhabi,buyer
2810,2025-11-30,Dubai,buyer
2811,2025-11-12,Umm Al Quwain,seller
2812,2024-10-21,Sharjah,buyer
